id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
e5VLewAiBo46hFrhiEMCgg,James,68,"2014-06-19 00:00:00",62,14,70,2,3.94,1,0,0,0,0,0,2,3,3,0,1
e5yJI9dShtYgk8bYE7TkcQ,Elana,27,"2011-06-20 00:00:00",23,2,0,2,3.66,0,0,0,0,0,1,2,0,0,0,0
E63DvbIQptvI05F63F1Bdg,Niki,102,"2014-02-23 00:00:00",4,0,0,4,3.97,1,0,0,0,0,1,3,0,0,0,0
E68ZPVpcuWhxvnjq8vTqAA,Tom,676,"2008-02-29 00:00:00",2,2,5,8,3.61,9,7,2,0,1,12,15,16,16,6,1
E6JmFjtRyiBmfnylcNdYAw,Pierre,208,"2008-01-23 00:00:00",19,30,4,17,4.09,16,5,3,0,0,4,7,15,15,15,0
e6Nay_JotatCw9k5T13YGg,Pete,21,"2014-03-18 00:00:00",5,0,1,1,4.19,0,0,0,0,0,0,1,0,0,0,0
E6pqcEmf1LpL82-CIi60aw,Cory,257,"2014-06-04 00:00:00",7,1,0,4,3.86,2,2,0,0,0,4,6,8,8,6,1
e6Uqgdxu9qnJ9DSHfWdnIQ,Amber,29,"2011-09-19 00:00:00",9,2,0,0,3.7,0,0,0,0,0,2,0,0,0,0,0
E7cF97t5FQYRJElxGNwUeg,Jennifer,50,"2011-09-13 00:00:00",2,3,1,0,3.96,0,1,0,0,0,0,0,0,0,0,1
E7fwzvkcknIj7hmpdbjxwQ,Damon,101,"2013-12-22 00:00:00",36,9,5,5,3.32,3,0,1,0,0,8,3,4,4,2,0
e7hfO5K8GmP4VT3MJg4FFA,Tony,84,"2012-03-17 00:00:00",0,0,0,4,3.31,5,4,0,2,0,24,15,14,14,1,2
e7jM7eH7ubP4YuMxPd_nCw,Pamela,40,"2008-06-20 00:00:00",34,14,12,4,3.22,0,1,0,0,0,4,0,4,4,1,0
e7mGL9YeE-yDjnR2UKQQGQ,Apple,21,"2012-05-14 00:00:00",0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0
e7u_YwRSc_vixCzvANTkRQ,Steve,122,"2010-10-23 00:00:00",2,0,0,3,3.97,0,0,0,0,0,0,5,1,1,0,1
E7vhvNCa3nlW1VZNSxAFJQ,Joshua,24,"2012-02-14 00:00:00",6,2,0,1,3.75,0,1,0,0,0,0,0,3,3,0,1
E7VoZjS0m6gvVBWjfzFWNg,Kev,231,"2009-03-30 00:00:00",117,8,19,10,4.23,5,1,0,0,0,1,8,6,6,3,5
e7vvovEzNPh2D8eY84PIgw,Aaron,23,"2015-04-19 00:00:00",1,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0
e85e1Iv-ZXIj5v23aLZf8w,"Wildman T",69,"2010-04-26 00:00:00",6,1,0,6,3.36,0,1,0,0,0,3,6,1,1,0,1
e8ctA42_X95wLlrf09YZQg,Amy,703,"2010-01-17 00:00:00",1612,772,1041,76,3.65,176,11,23,13,10,131,602,261,261,82,14
E8LRFT-1YXEceF5aNFL3PA,Navy,86,"2009-03-27 00:00:00",7,7,1,8,3.94,9,3,2,0,0,5,1,3,3,0,1
e8VI4bra-8TAsXMmuKvuKw,Eff,26,"2011-01-17 00:00:00",13,2,2,1,3.38,0,0,0,0,0,0,1,0,0,0,0
e90cG4TOVVKL3mnt5YX1QA,Juan,106,"2009-01-02 00:00:00",67,41,19,4,3.58,2,1,0,0,0,0,3,3,3,4,1
E91NKeIqqSLjlLuxs4AIaQ,Lena,140,"2016-03-02 00:00:00",2,0,0,3,3.77,1,0,0,0,0,3,0,1,1,0,1
E93fWpBr9FCRhmQK_AGfMg,Susan,31,"2011-03-07 00:00:00",3,0,0,6,3.64,1,0,0,0,0,0,1,3,3,4,0
E97oIKM1ioRprhc-QRYB9Q,"Sergio Jr",30,"2015-12-19 00:00:00",6,0,0,0,3.77,0,0,0,0,0,1,0,0,0,1,0
e98356tgsR0m0j1f4XJitw,Landon,119,"2008-03-26 00:00:00",44,14,4,6,2.99,7,1,0,0,0,4,1,2,2,2,0
e9BtrQdSVsZkfBDbanPo3g,Erika,44,"2008-04-09 00:00:00",5,3,0,5,3.91,19,1,1,6,0,3,4,11,11,0,1
E9CaOUl1U3gCjLQrm9bkAw,Francis,28,"2010-07-22 00:00:00",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
e9cFYU_MiQ_FEP0gCizoHw,Kriti,77,"2014-06-06 00:00:00",142,3,1,2,3.15,0,0,0,0,0,1,1,2,2,0,0
E9GIXD6rVF0oZublcl7jLQ,Amber,500,"2007-06-28 00:00:00",1007,873,818,216,3.99,1020,45,51,123,16,254,409,788,788,260,117
e9M6aTEfrIhzAwCACEgytg,Toni,26,"2009-08-14 00:00:00",7,0,0,0,2.62,0,0,0,0,0,1,0,1,1,0,0
eA0Bzjhz-a5pvLs8ReXoFg,Tiffany,551,"2008-08-28 00:00:00",204,190,157,67,3.63,18,3,6,3,0,25,34,66,66,25,20
eA0VHBJgTvf0aUReQkTi3Q,Teresa,441,"2010-06-25 00:00:00",13,8,3,37,3.46,5,2,5,0,0,4,9,10,10,9,9
eA5i8ETSww-M5TSYh87QZw,Sandy,373,"2010-09-16 00:00:00",443,268,420,58,3.76,172,35,34,9,3,63,131,196,196,86,33
eAc96sfkVu-LlBS4HrChfA,Jessica,35,"2012-08-04 00:00:00",0,0,1,2,4.36,0,0,0,0,0,1,0,1,1,0,0
EagNW0933KGbwYRnGK6FvQ,Yekaterina,125,"2013-08-26 00:00:00",5,6,0,11,3.7,1,0,1,1,0,9,7,1,1,1,7
EaGOGWDqK5qFNBCmmN01SQ,Frank,107,"2009-11-05 00:00:00",0,2,2,3,3.84,1,0,0,0,0,0,1,1,1,0,0
eAHoq41dnIuUFLaEmgq-fA,Naveen,48,"2014-09-04 00:00:00",7,0,2,1,3.84,0,1,0,0,0,1,2,0,0,0,1
EaK_MgZrUbBgHDdgboBpQA,Anan,50,"2013-09-04 00:00:00",4,0,0,2,4.21,0,0,0,0,0,0,1,0,0,0,1
eAlO8j-xmRe9hjm3jr7rzQ,Tony,116,"2008-09-16 00:00:00",58,8,8,5,3.82,0,1,0,0,0,3,2,3,3,0,3
EaLR6PV3w185dmujQgfNqA,Kenny,250,"2010-05-11 00:00:00",13,12,13,23,3.49,4,2,1,0,0,10,6,5,5,3,1
EaOWhmJs40sJLVbh9ygScg,Johnny,35,"2014-08-17 00:00:00",2,1,1,2,3.76,0,0,0,0,0,0,1,0,0,0,0
EAPU_mk8Zg3XGbCLypJgrA,Ketaki,61,"2013-07-27 00:00:00",11,4,11,2,3.9,1,0,1,0,0,0,0,1,1,0,0
eaTFfaJVVf6ASr5dBWAOUg,Sydney,430,"2011-03-12 00:00:00",5668,5394,6024,90,3.7,66,17,11,6,0,77,86,107,107,75,83
Eb9D4njp8C3GOU-3xuQICQ,Mary,78,"2012-09-13 00:00:00",4,0,0,3,3.68,0,0,0,0,0,1,3,0,0,0,0
EbbOIQ5oAamS9D_B_7cC7w,Ryan,1117,"2008-11-26 00:00:00",990,747,841,75,4.14,84,28,12,2,4,54,127,102,102,86,11
ebdOpjxjuUsBFeqTvqoHJg,Diana,28,"2009-04-27 00:00:00",0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0
EbdVOCQ_CjOaWtjadMQNPQ,Christian,207,"2013-01-10 00:00:00",351,223,200,15,3.87,17,0,1,1,0,16,14,47,47,12,4
EBgPye6zWsdreanRUnW48Q,Kat,107,"2010-03-15 00:00:00",15,7,15,4,3.57,0,0,0,0,0,1,3,1,1,1,0
Ebhy-44UWWPtrwdNTg20qw,Suzanne,20,"2011-07-07 00:00:00",1,2,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0
Ebpw2c3WhppogBwOp-33kQ,Ruben,22,"2012-11-29 00:00:00",2,1,1,0,3.44,0,0,0,0,0,1,1,0,0,0,0
eBPZX_J3FvmpYbl6GdJjIw,Lorraine,167,"2014-11-18 00:00:00",23,2,3,9,4.02,0,0,0,1,0,1,4,0,0,2,3
eBtYmFvek9mfWWoufVYVjA,Felicia,55,"2013-05-08 00:00:00",1,2,2,4,4.57,1,0,0,0,0,1,1,6,6,3,0
EbUyQ-RTX9cYe6i4R0TCFg,Kevin,158,"2016-01-25 00:00:00",0,0,0,3,3.48,0,0,0,0,0,0,0,0,0,0,0
ebvaQjKQJUjotfkmHwe8Yw,Ry,191,"2011-12-28 00:00:00",169,19,80,23,3.84,5,3,2,0,0,0,17,23,23,2,3
EBveE4oDk6AYWNUEs937mg,Andy,292,"2009-12-14 00:00:00",20,1,0,15,3.97,6,7,1,0,1,9,40,12,12,18,2
EBW16o-gGF1mzGC1LgjF_w,Thomas,808,"2009-06-23 00:00:00",51,59,37,31,3.39,8,4,2,0,0,28,26,17,17,14,2
EbXMyDxKva76wdOuUWrsWg,R,36,"2012-07-30 00:00:00",1,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0
EB_eZvvStLz5wETdEHlFZg,Amy,81,"2012-01-04 00:00:00",41,5,4,10,4.12,4,2,1,1,0,1,7,6,6,2,2
Ec-bFcMdKDMmXjIShd_Cbg,Sarah,45,"2008-01-29 00:00:00",7,0,1,0,3.94,0,0,0,0,0,0,0,1,1,0,0
EC2ji7dXPIZaE5hX3k65aw,Farin,217,"2011-10-27 00:00:00",8,1,1,6,4.49,0,0,0,0,1,1,2,0,0,0,2
EC4QQKhlMrbK7cXtmp7Rsw,Drew,127,"2009-10-11 00:00:00",13,4,0,0,3.41,0,0,0,0,0,0,1,1,1,0,0
Ec7k5Nxp1rohv1f1nMU_ig,Alisha,47,"2013-09-08 00:00:00",3,0,0,0,3.04,0,0,0,0,0,1,0,0,0,0,0
ECAL2o5GrTRAGNxvLkNEdA,Frank,42,"2013-06-12 00:00:00",33,7,4,1,3.39,0,1,0,0,0,0,0,1,1,0,0
EcBA3IWe4S8UXqJZySQfeA,Won,110,"2007-03-14 00:00:00",4,0,3,2,3.64,0,0,0,0,0,1,0,0,0,0,0
eccxaLkWW_5xTahWj3WDfQ,Eli,85,"2011-11-23 00:00:00",159,120,136,21,4.44,21,3,0,0,0,38,26,30,30,13,11
ECiSaczpoHPOkwkNkqXzVw,Rachel,61,"2009-07-15 00:00:00",5,2,3,2,3.63,1,1,0,0,0,3,1,3,3,0,0
ecIvtiqRGvW_9rGJTlz-TA,Steve,20,"2011-10-28 00:00:00",0,0,0,1,3.5,1,0,0,0,0,0,0,0,0,1,0
ECjfeIqrQj6e7VXVCTOleA,Michelle,551,"2012-12-24 00:00:00",3951,3611,3664,151,3.85,326,43,91,11,2,83,186,268,268,205,151
EcJO3nTZHhlt5dtObdK9TQ,Trang,82,"2010-08-06 00:00:00",1,0,0,3,4.08,0,0,0,0,0,0,2,0,0,0,0
eCjQpniDmsnw3Hc9qP0ASw,Mary,53,"2008-05-13 00:00:00",4,3,0,6,3.43,1,1,0,0,0,1,5,3,3,2,0
eCn4Bid41pUFIct4hrbk6g,Debbie,36,"2012-08-23 00:00:00",2,1,0,1,4.41,0,0,0,0,0,1,1,1,1,0,2
ecnEanG361Jqi8hw8GPE1w,Christine,278,"2009-03-04 00:00:00",98,154,90,41,3.93,83,14,1,8,3,36,82,77,77,32,11
ecnOLqpg4qVfZLThBdhONg,Tina,52,"2012-01-26 00:00:00",25,15,5,2,3.71,1,1,0,0,0,0,1,2,2,1,0
EcNS3VUpK_PcO0vpz5P0_A,Amanda,310,"2011-10-12 00:00:00",481,418,423,27,3.86,30,3,5,1,0,5,16,19,19,16,3
ecorLjb9EsRZNaNEeipS6Q,Michelle,56,"2009-11-07 00:00:00",412,256,299,41,4.31,25,3,1,2,0,3,20,32,32,7,7
EcqEsBA5VU0MUcE0XKqMNA,Food,55,"2012-06-26 00:00:00",6,0,0,2,2.86,0,0,0,0,0,3,0,0,0,0,1
ecQIHAPwwaoBxqhMwSDRYg,Betty,56,"2009-08-07 00:00:00",22,0,1,0,2.19,0,0,0,0,0,0,2,1,1,0,0
ecrRWnbqB_n0yxiW-BESIg,Lily,61,"2008-09-08 00:00:00",15,15,10,8,4.17,4,0,0,1,0,3,6,4,4,0,1
eCvAJt65wLit2S_MTnMNoQ,Peter,543,"2008-04-09 00:00:00",616,361,495,71,3.91,136,9,5,1,7,89,274,192,192,75,47
eCwl6zWjwj3ypgPbjom6gw,Brieana,26,"2012-10-11 00:00:00",1,1,1,0,3.74,0,0,0,1,0,2,0,2,2,0,0
ECZPvbk-sp4V2Yj_tfQERw,K.,641,"2012-02-22 00:00:00",2,1,1,4,3.74,0,1,0,0,0,1,1,1,1,0,0
eC_NTqKh3kAxp9q2rBom_g,Shelly,142,"2015-03-18 00:00:00",27,2,2,0,4.49,0,0,0,0,0,0,0,1,1,0,1
ed-C-BTs9Xp_5pqo32bLAw,Vince,392,"2010-11-15 00:00:00",12837,2498,13124,63,4,502,7,25,3,2,123,918,620,620,219,260
Ed-r6k2KZBWNpKvGcUJ3zw,Carol,53,"2014-04-15 00:00:00",50,8,17,5,3.92,0,2,0,0,0,0,1,2,2,1,0
ED0CxyKnrdEF8vS-tYOkog,Alicia,195,"2012-10-27 00:00:00",82,40,16,18,3.34,5,3,0,4,0,10,4,4,4,5,4
Ed20T0T3jkAqVBBiyXju6A,Jen,1855,"2008-03-06 00:00:00",643,198,112,75,3.61,50,10,9,5,1,34,65,50,50,54,5
eD2YmdHwXmns0fI9NEOByQ,Amanda,44,"2014-07-25 00:00:00",54,14,4,0,4.22,0,0,0,0,0,0,0,0,0,0,0
EdbeBDYmDR2txDvEZS5-kA,Myung,220,"2007-06-01 00:00:00",2634,1623,2822,6,3.28,4,2,2,0,0,10,19,16,16,1,7
EDBTE8HMO-iN5hAi9B382A,Cindy,1924,"2009-07-02 00:00:00",563,524,537,370,3.92,877,63,53,175,14,413,1048,1155,1155,282,339
EdiwAsv5_M79A43Q64PpNQ,Christina,23,"2016-04-16 00:00:00",0,0,0,0,3.91,0,0,0,0,0,0,1,0,0,0,0
eDjB7sq7L6i2W1l4BbN3RA,Justin,174,"2009-09-24 00:00:00",8,1,0,9,3.45,1,0,0,0,0,7,5,3,3,0,0
edkSQ8Sw2_0kNyGlx3X4Qg,Anna,22,"2010-11-13 00:00:00",0,2,1,1,3.73,6,0,0,0,0,0,0,0,0,0,0
edM_uPMilhI18slb85wB9Q,Gilbert,34,"2014-06-15 00:00:00",12,0,0,0,3.29,0,0,0,0,0,1,0,0,0,0,0
EDomjStHED1E59zv3haruA,Mary,32,"2012-06-08 00:00:00",4,0,1,0,4.03,0,0,0,1,0,1,0,1,1,0,0
eDpVzivAcoL6BvSBytSN-w,Judee,55,"2009-10-19 00:00:00",3,2,1,0,3.05,0,0,0,0,0,0,0,0,0,0,0
EdrZZEfl6CHkgw-BjDcHsA,Edna,736,"2010-09-20 00:00:00",1973,532,2303,97,3.78,257,20,14,6,0,110,287,330,330,151,315
EDTvacqYYkrxEuDR6MhWsw,Arnaud,55,"2013-05-26 00:00:00",1,0,0,3,4.16,0,0,0,0,0,1,0,0,0,0,0
eDuUerG2Xs_694Dlih7rYg,Renate,32,"2012-09-04 00:00:00",0,0,0,1,3.22,0,0,0,0,0,0,0,0,0,0,0
edUZrrlq57RhK-n2Q24yxg,Carlene,384,"2009-10-15 00:00:00",200,154,102,14,3.54,7,3,0,1,3,13,25,11,11,5,4
edZ6kTxithgtctw1crIkBA,"Liza Faye",229,"2007-04-26 00:00:00",4,4,1,2,4.41,0,0,0,0,0,1,0,0,0,0,0
ee2rTOUEqkps-bGQ5F_XVA,Alicia,47,"2013-02-03 00:00:00",0,0,0,4,4.02,0,0,0,0,0,2,0,0,0,0,0
EE32bpeFFBwQZIc4meabgw,Richard,475,"2011-06-27 00:00:00",319,309,784,21,3.97,37,4,1,0,3,23,100,78,78,22,5
Ee3iS0puAl0aQWl76fGLPQ,Diane,1008,"2010-01-06 00:00:00",868,316,419,71,4.01,196,39,23,17,2,189,398,357,357,118,32
ee6ORsIFaoKz8D1FdRUKPg,Emmie,113,"2014-06-08 00:00:00",31,1,3,7,3.98,8,0,0,1,0,3,5,18,18,1,3
EE7IdbmIVYPbb4zR0n1wPg,Elle,24,"2013-10-03 00:00:00",30,6,2,0,2.71,0,0,0,0,0,3,0,0,0,0,0
eectGb7-g_Xx7ftGqxr5bg,Lee,138,"2010-03-05 00:00:00",9,2,3,1,3.85,0,0,0,0,0,3,0,1,1,1,0
Eedrz1bElHAZJEIZwu3Rmg,Beth,127,"2014-12-27 00:00:00",4,0,0,6,4.35,1,2,0,1,0,5,2,1,1,3,4
eEG013c562SuDAkcrRmdzQ,"Allan Christine",26,"2010-12-26 00:00:00",17,0,1,2,3.49,0,0,0,0,0,0,3,1,1,0,0
eEhnxMPgggRxj5LdxuHftg,Ronnie,78,"2014-07-02 00:00:00",5,2,0,7,4.14,4,0,0,0,0,2,4,6,6,1,1
eEKPfJ-UCn0jiWcLUS_ixA,Julie,150,"2008-06-10 00:00:00",5,9,2,19,3.86,7,2,0,1,0,2,9,9,9,12,7
eEMFmPkvj3AcFcj4fwUwdg,Natalie,20,"2011-12-19 00:00:00",1,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0
EeNFcUFffqgYnTTnU5Oo6w,Maryrose,54,"2014-01-25 00:00:00",24,4,4,0,4.25,1,0,0,0,0,0,1,1,1,1,0
EeNxafbMAJg7m4mIe1h95A,Megan,23,"2013-04-02 00:00:00",0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0
eePbAdwqydz_DOhTIkf61Q,"Juan D.",28,"2012-04-28 00:00:00",0,0,0,0,3.61,0,0,0,0,0,1,0,0,0,0,0
eEPkjD8v2M2DoksHsVQ16A,Jenna,28,"2013-08-07 00:00:00",13,0,1,0,3.83,0,0,0,0,0,0,0,1,1,0,1
eEQwy70iDz_fLwpWeD_D9Q,Laura,23,"2014-10-20 00:00:00",0,1,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0
eeRsJ8ccRNAvYt5GNusHqw,Andrea,90,"2013-11-03 00:00:00",36,8,12,8,3.94,4,1,0,2,0,1,6,4,4,2,1
Eesk3ehQRCa63atHtiS3jg,Winston,50,"2012-04-04 00:00:00",3,2,0,1,4.22,0,0,0,0,0,0,1,0,0,0,0
EEy2KCX4z-Ea25gR-P3zsA,Jon,138,"2007-09-13 00:00:00",46,49,29,11,3.2,5,1,0,1,5,8,10,7,7,5,0
ee_OkppMyxmzY9qTXthBsg,Jo,336,"2011-03-29 00:00:00",162,25,62,18,3.55,16,2,0,1,0,14,25,21,21,7,15
Ef7Ll1LqHeXOqt4FWiLKbg,Rosy,36,"2015-10-28 00:00:00",1,3,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0
Efap8Q5cFky7bdMFYwvz-g,Lori,118,"2012-07-11 00:00:00",34,1,6,1,4.06,0,0,0,0,0,3,1,1,1,0,0
eFHRDT9jLCtlnlVxqqJZiw,Glenn,215,"2009-06-29 00:00:00",186,41,25,2,3.33,1,2,1,0,1,3,14,3,3,3,0
efj8RnwmGsMPN7WuMqrkoA,Fred,34,"2017-03-19 00:00:00",4,0,0,1,4.24,0,0,0,0,0,0,3,0,0,0,0
eFkjHhEEsG1mWTqw-GsVdg,Rick,30,"2009-07-15 00:00:00",0,0,0,1,3.83,0,0,0,0,0,0,0,0,0,0,0
efKvXzhFNLp_pjrDeIWmbQ,Alexa,72,"2013-05-15 00:00:00",40,11,11,7,4,1,0,0,0,0,0,0,6,6,3,1
EfLECHdYuO5z8RsPCzGaDA,Cran,173,"2010-04-05 00:00:00",71,29,4,3,3.26,0,0,0,0,0,2,6,3,3,0,0
efloHFA5jEL3P-9Kmla4vQ,Tia,51,"2012-04-19 00:00:00",137,38,4,2,3.47,2,3,0,0,0,2,3,1,1,2,0
EfnzVzqWJUVEv8ft3fW2sQ,Jamie,150,"2015-03-30 00:00:00",20,8,8,4,4.52,0,1,1,0,0,5,3,1,1,1,3
efoFHUP08msKW73LPkZxWA,Faye,138,"2016-11-26 00:00:00",0,1,0,1,3.39,2,0,0,0,0,1,1,0,0,0,1
EfOhaQ-J5s9t2EmH0uBELw,Veronica,22,"2010-07-30 00:00:00",2,2,3,2,3.48,1,0,0,0,0,3,2,2,2,0,0
EfQolYbKHZv0UDq1LrcdGQ,Samantha,103,"2013-04-29 00:00:00",0,0,0,0,3.55,1,0,0,0,0,2,1,1,1,3,0
efXJVadH_QbaRbI_AS8fag,Julia,92,"2009-08-07 00:00:00",19,7,2,3,3.64,1,0,0,1,0,4,0,3,3,1,1
efxKZajO72RIp8A6BGchcA,Col,188,"2010-09-27 00:00:00",117,13,22,24,3.84,23,4,0,0,0,31,40,39,39,9,5
ef_cOqHQxl2a6R0zxxKIsg,Jennifer,105,"2006-05-08 00:00:00",11,13,5,17,3.92,16,1,0,4,1,12,13,17,17,12,4
ef_g1u5IhVGoL4WrB7wplg,Joshua,35,"2014-02-10 00:00:00",0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0
eg1BETDCDn0_pI_bXzD7iQ,Courtney,35,"2013-07-25 00:00:00",12,0,1,0,4.76,0,0,0,0,0,0,1,0,0,0,1
Eg1T--knapihoR2GV-Dj_w,Christopher,454,"2008-07-13 00:00:00",193,176,86,52,3.65,22,4,5,2,1,24,65,86,86,34,4
eg51uu7PBAzFJ85lZ8qahg,Chase,47,"2010-07-19 00:00:00",7,5,1,0,4.25,4,0,0,0,0,0,2,3,3,3,0
eg7ZVmUQSSTwuLhkdU8y5w,Gabe,941,"2010-10-22 00:00:00",1263,1047,997,51,3.84,60,23,13,1,0,75,96,280,280,43,32
Eg7_4TxTdrT144b4V-KMzg,Ntxawm,26,"2011-02-21 00:00:00",43,6,2,1,3.64,1,2,0,0,0,2,1,1,1,1,2
egGlOdJsorbNbd43oXfTbA,Svetlana,348,"2012-09-22 00:00:00",26,73,19,29,3.69,30,4,4,1,2,21,21,52,52,35,2
eGigAKj_thnsmkNXnmjr4A,Jonathan,260,"2011-01-25 00:00:00",157,34,50,7,3.69,7,2,0,0,0,10,9,6,6,4,6
EGiJTK9ew1oUhycMljJjaQ,Yvette,38,"2011-02-07 00:00:00",27,0,0,1,3.87,1,0,0,0,0,0,1,0,0,0,0
egIyHWQbswZG17japMXotA,Katherine,128,"2009-02-16 00:00:00",47,15,40,13,4.02,37,4,5,8,0,17,35,40,40,15,46
EgkaGviMsDwPcfALew75Gw,Victor,39,"2012-10-18 00:00:00",0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0
eGL0SQGrvLrodXRl-QH4Qg,Ann,89,"2007-09-22 00:00:00",431,83,54,3,3.92,5,2,1,5,0,8,12,18,18,1,1
EGmL7AKJRgr8C6EmCbveAQ,Sarah,92,"2012-09-08 00:00:00",45,23,10,5,4.11,1,0,0,0,0,4,3,5,5,5,1
eGPjN4WnUSC6IzK-uUuQTw,Michael,66,"2010-12-20 00:00:00",0,0,0,0,3.64,0,0,0,0,0,0,0,1,1,0,0
EGRcixxBNi92pqm_YIhIqw,Tony,35,"2013-08-24 00:00:00",16,1,3,2,3.1,0,0,0,0,0,0,0,3,3,0,1
eGsnaAI17K33sNImtLXWXQ,Maria,89,"2009-07-15 00:00:00",9,3,3,4,3.53,1,1,0,0,0,1,2,2,2,0,2
EGuLB7xaTYzzIVFeq3F-2g,Benjamin,170,"2011-08-01 00:00:00",67,21,28,7,3.56,2,1,1,1,0,5,5,4,4,2,0
egx1kKYtTExRhyfp3O6mmA,Michael,42,"2011-07-09 00:00:00",5,0,0,0,4.21,0,0,0,0,0,1,0,0,0,0,0
EGZvqJhyKwRmynhRnD1hPQ,Sharan,204,"2014-02-17 00:00:00",0,0,1,15,3.91,1,2,0,0,0,2,2,1,1,0,1
eH034FAZ5xfMFl21yKnhcA,masa,220,"2006-04-19 00:00:00",44,29,22,14,3.52,5,2,1,2,1,4,19,23,23,10,1
eH27AhhhEFV-TkTGoSsf6Q,Gloria,453,"2011-01-27 00:00:00",5895,5211,6007,159,3.94,1700,162,55,35,14,494,644,1270,1270,408,490
eH5cPO1SV9hTVktzenjYgw,Joelle,316,"2008-06-14 00:00:00",433,240,303,58,3.46,50,15,10,14,13,36,45,106,106,44,12
Eh7y0Adn5CQWh4p5M0leLg,Ashley,31,"2010-03-15 00:00:00",9,2,1,3,4.13,0,0,0,0,0,1,2,1,1,1,0
eh9iuzICK2tEJ4mM6KSqDA,Sean,77,"2009-10-08 00:00:00",252,658,23,3,2.84,1,0,0,0,0,3,4,1,1,0,0
eh9uc8xHYR9-rki7fWggQQ,Andrea,341,"2013-02-28 00:00:00",20,2,0,27,4.18,6,1,1,0,1,6,12,26,26,10,6
ehaAB43VrvWui7GDlMjM0Q,Drea,250,"2010-03-01 00:00:00",683,313,482,34,3.81,16,4,4,3,1,9,20,36,36,6,28
eHAqpUdvRwfj-J02YmgJ3g,Annie,129,"2011-02-03 00:00:00",28,13,7,21,3.51,33,15,4,4,0,19,30,68,68,26,2
ehAz4h9touhLrxbfIYSdrw,Brian,418,"2009-07-30 00:00:00",19,6,0,14,3.65,4,2,1,0,0,6,9,8,8,7,0
EHcu9GT4gSYV39OaNAf6Mw,Mari,62,"2009-05-20 00:00:00",6,3,1,4,3.78,1,1,0,0,0,2,0,3,3,1,0
EhdKnqsqZf07Awj2oWxjZQ,Kenny,186,"2010-03-12 00:00:00",235,35,39,8,3.63,7,4,0,1,0,18,31,13,13,0,6
EHge1o5Lc2YZtMWw3vVkJQ,laura,42,"2011-05-16 00:00:00",1,2,2,2,4.2,2,0,0,0,0,0,0,1,1,0,0
EHhWhy5qvPo4Y5wrEK6PpQ,Jenny,226,"2010-05-29 00:00:00",60,37,25,42,3.62,43,4,1,8,0,19,17,30,30,28,13
EHKBkrt4QH5PDqLcDQ5sOA,Linda,206,"2008-03-10 00:00:00",329,104,82,115,3.3,102,12,11,30,0,88,91,108,108,64,29
ehlSZK6WTgt7h2q58gg0DQ,K,126,"2010-01-23 00:00:00",13,5,4,0,2.92,0,1,0,0,0,3,2,3,3,1,0
eHlZOu_I9nG44xKlXGi9Fg,Mark,22,"2013-06-03 00:00:00",2,4,0,1,3.7,0,0,0,0,0,0,0,0,0,0,0
EhMqNhy7u4cl_hHHfuBrpg,Sharon,341,"2008-09-18 00:00:00",228,193,188,135,3.45,173,12,11,28,3,121,96,148,148,59,146
eHN3ndlTxXh92Ck7fnkaHQ,"Jessie Elizabeth",161,"2015-06-05 00:00:00",173,146,4,3,3.97,0,1,0,0,0,3,1,4,4,2,0
eHNQKg42UCO4Uk6E5FQwQg,Leslie,115,"2014-01-10 00:00:00",8,1,4,6,4.53,0,0,0,1,0,2,1,2,2,0,2
EhOh-tiWSfh4aHfUxV_2lw,Nam,74,"2013-09-01 00:00:00",10,2,4,1,3.75,4,1,0,0,0,0,7,10,10,2,0
EHOLxZcid3mO0oz4vBHf6Q,Amy,43,"2012-02-28 00:00:00",2,0,0,0,4.39,0,0,0,0,0,1,0,0,0,0,0
ehpq1EHsaWjmmI0k_a7VnQ,Amir,91,"2016-06-20 00:00:00",1,0,0,3,4.01,1,0,0,0,0,0,0,0,0,0,0
EHsqmGxCQ2QuGGbF3RG2SA,Stephanie,102,"2009-06-22 00:00:00",19,3,3,6,3.59,4,0,2,0,0,4,3,7,7,5,0
EHTpvCjtcl1nPMm0Yty5Lg,Peter,60,"2009-09-24 00:00:00",0,0,0,1,4.05,0,1,0,0,0,1,2,3,3,1,0
eHtvxIiga_BgddCqLgyV0g,Khoi,257,"2013-06-08 00:00:00",1342,192,110,40,3.8,46,5,2,0,0,85,83,46,46,37,27
