id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
dU1rhDcqbfqy6qyQKiba2A,Leeann,435,"2009-11-23 00:00:00",50,25,8,25,3.77,13,5,1,3,0,3,14,19,19,13,1
dujQ0PqPgZX-joIBZ1KcXw,Kelly,24,"2013-05-24 00:00:00",0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0
duRuzZ-GitlP34qyW8s1OA,Alida,364,"2009-12-02 00:00:00",647,308,419,28,4.12,16,3,4,2,0,18,33,44,44,22,6
dusl6MaLSfYbE83_iVO2KQ,Dawn,825,"2012-07-26 00:00:00",5693,3886,5697,216,4.06,956,53,53,39,17,332,1205,1864,1864,529,1118
duWT3IrwlPG89DysaM4hcw,Toribio,49,"2009-10-05 00:00:00",47,34,16,10,3.29,9,1,1,0,0,14,55,13,13,3,1
duymKKwUruH8GwbvcaFd0w,Gene,1124,"2005-07-24 00:00:00",230,114,143,88,4.05,94,6,7,15,12,49,59,116,116,24,29
dV2ODY9BaJp2c-nnteAhZw,"Norm And Andy",63,"2013-04-30 00:00:00",9,1,0,1,3.89,0,0,0,0,0,1,0,0,0,0,0
dv8vZM3PTcFcIWI9Hww57A,Mark,36,"2011-01-28 00:00:00",26,10,0,2,4.19,0,0,0,0,0,3,1,0,0,0,0
DvEE14aVPjeBc7EuN2U3nA,Steve,33,"2011-12-21 00:00:00",8,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0
DVl7v-7aNaDsMMFcEyxbrA,Sam,58,"2010-01-18 00:00:00",79,59,59,2,4.32,4,2,0,0,0,7,6,12,12,6,1
DVOOF0Z627DyrZ4XKQbTgA,Jessica,40,"2017-01-16 00:00:00",1,0,0,1,3.98,0,0,0,0,0,2,0,1,1,3,1
dvP-XzF5_xhUHR3k0WtLrQ,Liam,45,"2016-09-10 00:00:00",3,9,2,0,3.96,0,0,0,0,0,0,0,0,0,0,0
DVTyJ6gqxgmE4sTzLq9SMw,Jacob,39,"2011-02-11 00:00:00",41,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DvW2mclNL8YbKY_8FZ7Dug,Michael,54,"2011-08-31 00:00:00",25,4,8,10,3.15,1,1,0,0,1,4,1,2,2,1,0
DwbmApKrHI60xOtI1s_ZJg,marina,41,"2005-03-09 00:00:00",48,25,27,1,3.61,0,2,0,1,0,1,4,2,2,0,1
dwcuCpGVsmDuPG7LzIZR9A,Jim,33,"2007-05-20 00:00:00",5,2,0,2,4.09,1,0,0,0,0,0,1,0,0,0,1
dWeWTIvNGltBUrVly-N1dQ,Maggie,35,"2014-01-12 00:00:00",14,1,0,0,3.79,0,0,0,0,0,0,1,0,0,0,0
DWFTAr_6IvykDncHl5brGg,Heather,177,"2009-04-20 00:00:00",241,214,184,26,3.8,54,4,4,7,3,17,51,68,68,18,4
DwIetk5y9m6AypCjPux6RQ,Maria,218,"2011-11-28 00:00:00",440,267,354,32,4.25,70,8,4,4,1,41,110,120,120,42,16
dwl0NrgPtTZWT_AKJ0ezjQ,Misty,376,"2011-01-21 00:00:00",209,110,97,26,4.03,22,3,0,1,1,4,14,42,42,17,3
dwmciE9bB4Naug5SvM8KZA,Chris,102,"2012-05-01 00:00:00",32,2,4,3,4.27,0,0,0,0,0,3,5,1,1,2,0
dWUpHH4b4cScT2ymMaoEGg,Jacqueline,263,"2009-02-19 00:00:00",255,269,258,138,3.71,173,20,17,31,1,62,118,130,130,84,38
dx7AKInh_IV9p2upy3F0MA,Mary,195,"2013-07-15 00:00:00",13,2,1,13,4.07,5,1,0,0,0,5,15,5,5,9,4
dxCce2EdLOAy78Y3fAXCgw,John,147,"2011-05-13 00:00:00",0,0,0,1,3.64,0,0,0,0,0,2,2,0,0,0,0
DXuKlWTybbr3V55skkldUQ,Nancy,124,"2012-03-02 00:00:00",37,20,20,13,3.64,7,2,1,0,0,2,6,3,3,1,5
DXurd_ssGWMksfam0P55Jw,Jack,33,"2012-08-16 00:00:00",0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0
DYbd7FtD5qJ8hdxTKgj5TA,Brayn,22,"2013-04-18 00:00:00",1,0,0,2,4.43,0,0,2,0,0,0,0,1,1,0,0
dYCVu_NxzlRVkPdJSED5wg,Choco,31,"2009-10-14 00:00:00",19,3,4,2,3.58,1,1,0,0,0,0,0,1,1,0,0
dyhTHLIf6eWBvU78Y3T06A,Erica,149,"2007-06-12 00:00:00",2340,691,2322,41,3.39,122,10,4,10,5,43,95,102,102,57,2
dyi8Sh7-p6Me8JDirAWbcw,Grym,42,"2010-11-29 00:00:00",28,5,3,0,2.75,0,0,0,0,0,0,1,0,0,0,0
dYJPAlkQx_K7WVfbg3aj7A,Kay,201,"2010-07-03 00:00:00",37,10,7,6,3.71,2,2,0,0,0,10,8,4,4,10,0
DYnR7n-jFmz5zKkMIraGYw,Pierre,76,"2013-03-30 00:00:00",3,2,1,3,4.03,1,0,0,0,0,2,2,1,1,2,0
DYP5LC1egv2b2GNo7D8FNQ,Kevin,37,"2011-06-21 00:00:00",1,0,2,0,3.41,1,0,0,0,0,1,0,4,4,0,0
dYpbeCErxG0IZYl0_T8IsQ,Adrianna,26,"2014-07-31 00:00:00",0,0,0,0,3.67,0,0,0,0,0,0,1,1,1,0,0
dYRJDUwkWcZJIqBI-Q5rAg,Melinda,60,"2016-12-15 00:00:00",3,0,1,0,3.7,0,0,0,0,0,0,0,1,1,0,0
dYYtDxI14q8fg8kJ3Oe8DA,Sean,20,"2014-09-07 00:00:00",1,0,0,0,3.87,0,0,0,0,0,1,0,0,0,0,0
dyz2CdZBqkDYyPw1kTrfmg,Janet,185,"2012-07-24 00:00:00",43,1,16,16,3.63,1,1,0,1,0,3,8,2,2,1,3
DZ5qeVWMI94ZgJfkJlVlvg,Debi,44,"2013-03-27 00:00:00",6,0,0,1,4.16,0,0,0,0,0,1,1,0,0,4,0
dz7izpJ1dOlaOKbsqF6j2w,Michael,101,"2007-07-25 00:00:00",100,19,99,13,3.61,20,8,2,1,6,21,17,34,34,9,2
Dz9Ewt-zUOjYnW1a7dAlag,Ernest,41,"2015-09-04 00:00:00",0,1,0,2,4.02,0,0,0,0,0,0,0,1,1,0,0
dzE2jEvlQHWV7wtJ-fJSMQ,Jane,113,"2011-03-08 00:00:00",4,0,0,2,4.37,0,0,0,0,0,0,0,1,1,0,0
DzewD4FdznblgU3XMUpVxg,Z,257,"2009-07-03 00:00:00",27,22,15,7,2.7,2,0,0,0,0,11,7,4,4,2,1
dzEyGd7Pb1LSULIkx0z9Vg,"Gia, Beyond YogaFit",30,"2014-07-13 00:00:00",4,0,1,4,4,1,0,0,0,0,1,0,0,0,0,0
DZHux85LkOjxpPr_1vz1nQ,Johnny,20,"2016-03-02 00:00:00",2,1,1,0,3.84,0,0,0,0,0,0,0,0,0,0,0
DziZQWS1hCjUDF_Bnx_zHw,Cori,61,"2016-01-01 00:00:00",9,1,0,0,4.27,0,1,0,0,0,0,0,0,0,0,0
DZn5VvPs-xQu2FmBZOkJPg,Andrew,141,"2012-04-08 00:00:00",4,4,3,3,3.66,1,0,0,0,0,6,5,2,2,0,0
DZO2lmlHi41X19g9U44I1w,Laurie,974,"2009-07-21 00:00:00",197,20,112,58,4.11,30,8,1,1,0,30,53,63,63,58,3
dztDplZ_f718XH0T0ihnsw,Richard,85,"2010-03-01 00:00:00",17,9,1,2,3.43,1,0,0,0,0,1,1,0,0,1,0
dzXPcNOQyaiD5vGMXO1Rww,Jack,514,"2014-02-17 00:00:00",0,2,0,3,3.59,0,0,1,0,0,2,3,0,0,0,0
D_rlqNcEz5j4VllLfJ2N7w,Judy,27,"2010-07-05 00:00:00",14,2,1,2,3.38,0,1,0,0,0,1,0,0,0,1,0
d_TBs6J3twMy9GChqUEXkg,Jennifer,1805,"2010-12-27 00:00:00",26,15,9,83,3.58,91,11,5,4,2,73,87,170,170,83,4
D_Wp2rzmeQ8Bj5S4Wx-z1A,Andrea,79,"2017-05-08 00:00:00",6,1,3,1,3.91,0,0,0,0,0,1,2,4,4,0,0
e-fXvjYPm8exLgueoI_0rA,Sarah,33,"2011-11-17 00:00:00",0,0,0,0,4.12,0,1,0,0,0,0,0,1,1,0,0
e-I4P_38hHLs3x-PsfzTYQ,Ray,219,"2010-06-23 00:00:00",147,13,63,6,3.75,1,3,0,0,0,4,16,19,19,7,5
e-xD5Q7xr4LodvfR28_z4g,Laura,38,"2011-06-27 00:00:00",1,1,0,2,4.85,0,1,0,0,0,0,0,1,1,0,0
e-zrs_l9r17ulzAzByKemQ,Chrissy,209,"2009-04-07 00:00:00",7,4,5,4,3.7,0,0,0,0,0,3,2,2,2,2,0
E0aJkPAqn6Jbc2iqJiRr8w,"Croco Stimpy",52,"2012-06-20 00:00:00",2550,161,225,3,3.59,1,1,0,0,0,3,12,2,2,5,0
e0lV0WyRCYbYs9k6chh8YA,Richard,581,"2008-08-01 00:00:00",1037,1023,1018,44,3.95,111,13,15,1,3,71,193,186,186,88,13
E0Ow4hwqfA19DsNNRcD8sA,Andrew,23,"2008-03-22 00:00:00",12,13,7,0,3.8,0,0,0,0,0,0,0,0,0,1,1
E1AzvLsC6sEzR08e6yAAUA,Lisa,51,"2014-01-04 00:00:00",46,4,1,1,3.41,0,0,0,0,0,0,3,0,0,1,0
e1hXNLzy-hBXkai_wzPrkw,Thomas,20,"2012-05-05 00:00:00",27,23,4,0,2.65,0,1,0,0,0,1,0,0,0,0,0
e1VIG2e9E42C_PQsz7naHA,Jose,257,"2014-08-30 00:00:00",676,85,74,28,3.58,5,4,0,1,0,5,21,18,18,4,11
e2OMAscAPZoxcR4wwt7aBw,mike,261,"2007-05-16 00:00:00",192,80,75,33,4.1,14,8,1,1,0,13,29,51,51,8,5
E37_Co4gt0ZnOU3lSAQxGg,Victoria,231,"2011-07-27 00:00:00",59,23,38,12,3.84,5,0,2,0,0,4,4,8,8,3,2
e3ET2e4GKWPmtgWDHl-fTA,Flora,44,"2013-07-09 00:00:00",1,1,0,3,3.77,0,0,0,0,0,0,0,1,1,2,0
e3MFrnqdQICYViIbGvowAA,Sun,326,"2011-03-14 00:00:00",4782,4591,4608,41,4.27,43,3,2,3,0,41,128,145,145,26,41
E3rrNWBQVYQ29XFgDD6-QQ,Robert,72,"2008-01-27 00:00:00",1,1,0,1,3.6,0,3,0,0,0,5,2,1,1,0,0
e3s1x4LLqfSkRTWDy_-Urg,hildiana,88,"2011-09-23 00:00:00",1,1,0,4,3.7,3,0,0,0,0,2,0,1,1,1,0
e3XuTKzX3w8LP-mEqQgJ9g,Alex,33,"2014-12-03 00:00:00",2,2,1,0,4.24,2,0,0,0,0,0,0,0,0,0,0
e45Df9f322wgrNfLDforIQ,Jessica,82,"2012-06-26 00:00:00",16,2,5,2,4.19,2,0,0,0,0,4,2,3,3,7,1
e46dzy4NoNdkWaAJbNQ1vg,Tom,290,"2012-07-08 00:00:00",34,24,4,13,3.5,1,1,1,0,0,4,29,10,10,2,1
e5-Yw2nL9gVrNhb6_iPkkQ,Jen,136,"2010-03-16 00:00:00",3,4,0,5,4.35,0,0,0,1,0,2,4,1,1,0,0
E5bdnJ22cRbb1ec8OWGyFw,Michael,81,"2007-10-25 00:00:00",238,39,4,10,3.43,3,1,0,0,0,3,115,9,9,4,5
e5q40Awq5uyAYy5X7qr_lw,Donna,25,"2013-06-16 00:00:00",1,0,0,1,3.56,0,0,0,0,0,0,0,0,0,0,0
e5VLewAiBo46hFrhiEMCgg,James,68,"2014-06-19 00:00:00",62,14,70,2,3.94,1,0,0,0,0,0,2,3,3,0,1
e5yJI9dShtYgk8bYE7TkcQ,Elana,27,"2011-06-20 00:00:00",23,2,0,2,3.66,0,0,0,0,0,1,2,0,0,0,0
E68ZPVpcuWhxvnjq8vTqAA,Tom,676,"2008-02-29 00:00:00",2,2,5,8,3.61,9,7,2,0,1,12,15,16,16,6,1
e6bJ3EVnbtuXcNhPTgV-hw,"Kimi Anne",22,"2011-11-19 00:00:00",0,0,0,1,4.14,0,0,0,0,0,0,0,2,2,0,0
e6Uqgdxu9qnJ9DSHfWdnIQ,Amber,29,"2011-09-19 00:00:00",9,2,0,0,3.7,0,0,0,0,0,2,0,0,0,0,0
e7k_wQY75A8fEeWol9NAtQ,sally,87,"2010-03-23 00:00:00",0,0,0,1,3.18,0,0,1,0,0,0,2,0,0,0,0
E7LKydrgdF7qOudIxEsRkQ,Sabina,36,"2010-06-01 00:00:00",2,2,0,3,3.75,1,0,0,0,0,1,1,0,0,0,0
E7_RvRD8o_6NrkGTdO7ypQ,Pierre,39,"2006-12-07 00:00:00",68,17,6,0,4.23,0,0,0,0,0,0,0,0,0,0,0
E8N-hgXND7_wUGOA5u9jKA,Howard,63,"2016-08-25 00:00:00",11,11,36,5,4.32,2,0,0,0,0,2,5,4,4,6,1
E8nIj3tr3YuQ0jBKpQPukw,Nathaniel,120,"2011-04-07 00:00:00",25,4,5,3,4.13,0,0,0,0,0,1,3,1,1,0,0
e8RxiMkK8Mbeq03fU7YYPw,Snuf,25,"2014-04-15 00:00:00",0,1,0,1,3.32,0,0,0,0,0,0,1,0,0,0,0
E8xgDzOtYifDINFZIGZGlw,Steve,176,"2010-10-01 00:00:00",44,6,1,6,4.28,1,0,0,0,0,5,2,3,3,2,3
E8z9d5wZpmPyJTU-TFtXGw,Hex,37,"2011-08-18 00:00:00",4,0,3,1,4.05,0,0,0,0,0,0,0,0,0,0,0
e99DAYuwAwXoaDAJTO0NDg,Anh,180,"2014-08-22 00:00:00",32,8,3,2,4.03,0,0,0,0,0,1,2,3,3,0,1
e9HXgY_GqcsbJfMig2_RQw,CAROLine,104,"2010-11-30 00:00:00",77,11,20,11,4.08,5,4,1,1,0,5,6,10,10,3,0
E9jeNaX50FzDNHbVC4dwWQ,Johnny,40,"2014-01-03 00:00:00",6,5,2,0,4.1,1,0,0,0,0,0,2,1,1,0,0
eA8WqJj_15lWURDwE6DsKQ,Meagan,458,"2012-03-12 00:00:00",951,1132,608,104,3.92,428,19,11,11,0,246,543,717,717,172,67
EaBKe-8LB-NHuH7Us-QhGw,Vincent,71,"2015-10-09 00:00:00",7,3,4,4,3.96,1,1,0,1,0,3,2,1,1,3,1
eaJ_H4ZOVid9oGs_97hAmg,Robert,268,"2014-10-15 00:00:00",6,3,5,13,2.78,1,0,0,0,0,6,7,4,4,5,0
eb-GywvYCfXPtjTxG4ufaA,Andrea,36,"2011-04-19 00:00:00",56,5,6,3,3.58,1,1,0,0,0,5,7,0,0,0,0
eBH9-CdtLcOQ6Znp7VQVJQ,Shane,176,"2012-06-25 00:00:00",58,40,15,8,3.35,15,5,0,0,0,8,6,16,16,10,12
ebIvQWKuUN1Qeck2OT5A8g,Sarcaswit,191,"2014-01-07 00:00:00",21,27,17,9,3.1,0,1,0,0,0,5,2,0,0,5,1
EBKa03pnsTIjIZOUNlmOMw,Mario,121,"2009-04-14 00:00:00",0,0,0,1,3.66,0,0,0,0,0,0,1,2,2,2,0
EBlAHHYjkGFjb3MnOKUgDQ,Maria,56,"2010-06-23 00:00:00",1,2,5,11,3.64,8,3,1,1,0,14,21,12,12,5,1
EblK20dUUogxra1VI23BGQ,Rose,613,"2009-07-28 00:00:00",8,1,0,14,3.37,4,5,3,0,0,3,10,7,7,2,1
EBrnD-PCX_3L9AhBZLXEuA,Cristina,53,"2015-09-02 00:00:00",21,0,3,0,4.02,0,0,1,0,0,0,0,0,0,0,0
eBWlPfv3BLC1TZdZkNszsA,S,20,"2010-07-20 00:00:00",0,0,0,0,3.78,0,0,0,0,0,0,0,1,1,0,0
ebZzH-7SV9Q4dT3nZPkmSA,Hektor,34,"2011-07-13 00:00:00",221,60,43,1,4.17,2,0,0,0,0,0,1,1,1,1,1
ec3HsG6CDUPqcWd2AJ84Mw,Pamela,41,"2014-08-09 00:00:00",17,0,2,0,3.31,0,2,0,0,0,0,3,0,0,0,0
Ec5c0NiMjcmvj9QoKnbeDg,Yelp,35,"2011-10-01 00:00:00",5,0,0,0,3.79,0,0,0,0,0,0,1,0,0,0,0
EcBA3IWe4S8UXqJZySQfeA,Won,110,"2007-03-14 00:00:00",4,0,3,2,3.64,0,0,0,0,0,1,0,0,0,0,0
eckQTAx6zM9Fl-mfF5-DXg,Ricardo,55,"2012-11-25 00:00:00",102,13,1,5,3.19,3,0,0,0,0,0,0,0,0,0,0
ecnEanG361Jqi8hw8GPE1w,Christine,278,"2009-03-04 00:00:00",98,154,90,41,3.93,83,14,1,8,3,36,82,77,77,32,11
eCvAJt65wLit2S_MTnMNoQ,Peter,543,"2008-04-09 00:00:00",616,361,495,71,3.91,136,9,5,1,7,89,274,192,192,75,47
ecyiv6zAAocMc5BhVfCSMg,Michael,56,"2013-06-30 00:00:00",79,10,83,10,3.68,0,0,0,0,0,2,22,17,17,2,6
eD4NNh2L1EBwYZiHlsiSAg,David,90,"2011-12-20 00:00:00",71,14,1,1,2.57,0,0,0,0,0,10,1,1,1,0,1
ED6VtjBAKnHBDxBw2yZ8sQ,Grace,94,"2014-04-29 00:00:00",19,1,0,1,3.38,1,1,0,1,0,2,0,1,1,0,0
eDABZNjLJlhXFkV4-OTKAQ,Simon,126,"2012-11-06 00:00:00",27,6,6,10,3.61,3,0,0,0,0,1,0,5,5,2,0
edaVf3Jgbk_RqotW06wg1A,Justin,43,"2012-09-17 00:00:00",13,6,0,0,4.31,1,4,0,0,0,2,3,2,2,0,0
EDBTE8HMO-iN5hAi9B382A,Cindy,1924,"2009-07-02 00:00:00",563,524,537,370,3.92,877,63,53,175,14,413,1048,1155,1155,282,339
EdDmKiz6V89g6Dws9I4AKA,Harry,73,"2016-01-27 00:00:00",875,3,728,10,3.79,7,2,0,0,0,7,8,9,9,4,7
edEre9EWCMj57lTkvZOLDQ,Stéphan,29,"2015-07-19 00:00:00",0,0,1,1,4.17,0,0,0,0,0,0,1,0,0,1,0
EE9txZm_zUFqWeYGVGaFNg,Wes,822,"2007-05-18 00:00:00",16139,11042,15818,208,3.84,2006,177,127,276,42,1776,1966,3094,3094,259,328
EeI4yjrvQi_H_q-5CXjUfg,Scott,212,"2009-02-17 00:00:00",39,19,27,12,3.51,8,7,0,1,0,11,21,12,12,5,2
EEmb61yI7Nit55CHflV0Gw,Darrell,150,"2012-01-11 00:00:00",54,10,9,1,3.84,1,2,0,0,0,3,4,2,2,1,6
EeqksQTBLI-th85sxTSnaA,Quan,43,"2011-07-21 00:00:00",2,0,0,0,4.3,1,0,0,1,0,0,2,0,0,1,0
EEXUDtqOku16tp_aV_npdg,Chan,26,"2010-05-12 00:00:00",10,2,8,1,3.69,2,1,0,0,0,3,2,4,4,0,2
Ef-NDzuYpy9Y_ntbk6GUfQ,Dan,205,"2010-12-18 00:00:00",2,5,1,7,3.9,4,0,1,0,0,9,6,4,4,2,2
Ef4ICUI6N80BfLCtgi9W2Q,Lauren,78,"2014-08-14 00:00:00",0,0,0,4,3.82,1,0,0,0,0,0,2,1,1,0,0
efDlRujm1ZhRPvtAtQvReA,Jeff,324,"2015-06-15 00:00:00",2,0,0,0,4.32,0,0,0,0,0,0,0,1,1,0,0
efMDfLm2k7LY6l5sg4t8fQ,Leila,1027,"2010-05-27 00:00:00",182,101,201,104,3.59,92,8,2,2,1,81,169,220,220,74,153
eFQPgNR6wbHFZNgGqNP04A,Lisa,33,"2012-12-15 00:00:00",0,0,0,1,3.7,0,0,0,0,0,0,1,0,0,1,1
EfzlGSuulvzuvyN4kXeJxA,Brian,33,"2017-08-27 00:00:00",5,1,1,0,4.27,2,0,0,0,0,1,0,0,0,0,0
EG6qatWgJ2WTJnzBCCH_Dg,Leonel,162,"2010-06-23 00:00:00",949,537,685,19,4.13,69,7,12,2,0,44,157,133,133,43,45
eGc4HT1w2VMARvVSQBHZ-g,Lena,41,"2009-04-30 00:00:00",2,3,1,2,3.65,0,0,0,0,0,3,0,1,1,0,0
eGf9DWPfu-8KZYhQVjHe0g,Pearl,181,"2011-06-08 00:00:00",310,173,48,16,3.83,28,1,5,0,0,9,16,22,22,18,0
eGJMZmD_OGGKs29dNCsqsQ,Kristen,89,"2011-10-18 00:00:00",96,47,24,5,3.77,6,0,0,0,0,5,1,9,9,0,2
EgovFap3DXrK2zDp01OnyA,Cossette,359,"2008-11-22 00:00:00",108,22,49,17,3.79,11,1,5,0,0,12,15,16,16,7,4
EgSFKMAhBJsdHzYLvb2DnQ,Brandon,65,"2012-06-26 00:00:00",5,1,0,1,4.14,0,0,0,0,0,0,2,1,1,0,0
eGS_bclAU3pyrbjwAX2bTg,Mike,25,"2011-07-25 00:00:00",16,4,0,1,3.77,0,0,0,0,0,1,2,0,0,2,0
eguB3eXzLRK3h40Oi0Iw3g,Misha,144,"2012-09-11 00:00:00",285,3,84,6,4.14,0,1,0,0,0,0,4,0,0,1,0
EGuLB7xaTYzzIVFeq3F-2g,Benjamin,170,"2011-08-01 00:00:00",67,21,28,7,3.56,2,1,1,1,0,5,5,4,4,2,0
egWtvVCoboKS75v0XsM5CQ,Mitch,73,"2014-02-13 00:00:00",7,0,2,1,4.92,0,0,0,0,0,0,1,0,0,0,0
eg_3xLpiRg8IvLHj83GccA,Brittani,26,"2014-08-21 00:00:00",0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0
eH2e1EucqQzgBnTT8zYu_g,Carissa,31,"2013-12-22 00:00:00",0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0
eH8-DE48eh6xXnoKc6_lnw,Tai,52,"2011-10-14 00:00:00",16,10,10,2,4.21,1,0,0,0,0,3,1,3,3,1,1
ehAvwDt4Fpsz9KPordu5lA,Chris,151,"2010-08-20 00:00:00",27,1,28,1,3.85,0,0,0,0,0,1,0,0,0,1,0
ehBLQxVR7t5x0d-_ISKX9Q,rochelle,58,"2010-11-11 00:00:00",1,0,2,1,3.52,0,0,0,0,0,0,2,0,0,0,0
ehIpQo8mQHxhNIq7WAwKFw,Kimberly,242,"2010-09-04 00:00:00",153,23,25,26,3.75,17,3,5,5,0,14,65,39,39,14,9
EhOh-tiWSfh4aHfUxV_2lw,Nam,74,"2013-09-01 00:00:00",10,2,4,1,3.75,4,1,0,0,0,0,7,10,10,2,0
eHorxrf-kxeQpMKbdH9XZA,Tiffany,861,"2010-06-12 00:00:00",152,38,15,93,3.87,61,23,8,6,2,50,106,104,104,33,93
eHtvxIiga_BgddCqLgyV0g,Khoi,257,"2013-06-08 00:00:00",1342,192,110,40,3.8,46,5,2,0,0,85,83,46,46,37,27
ehzvSXsijzgxsYHvXeaS-Q,Judy,607,"2013-04-12 00:00:00",17,3,1,14,4.21,6,1,2,1,0,4,3,0,0,2,9
EI9KXua8lVbiHvCE32qzEQ,Lauren,218,"2011-01-30 00:00:00",22,5,2,19,3.35,10,2,1,0,0,10,23,21,21,20,4
EIECCoi9bZ05zpl24ja4ig,Dustin,51,"2015-12-02 00:00:00",2,0,0,0,3.65,0,1,0,0,0,0,0,0,0,0,0
EiIAnrHEeghCf0rXwju1gA,Jerry,263,"2009-05-16 00:00:00",1,0,0,7,4.18,5,3,0,1,0,3,9,12,12,5,1
eiiXoxbl2nzTy3VTsOd-Qw,Joe,744,"2011-06-08 00:00:00",442,63,41,70,3.09,13,8,5,0,0,25,59,37,37,23,9
EILlr344UjXMXJNoGUfmjA,Denny,590,"2009-11-29 00:00:00",68,82,21,48,3.22,8,20,5,2,1,18,21,12,12,28,2
EINweUJSvgRrlF9_md4EcQ,Chaianna,50,"2014-04-06 00:00:00",0,0,0,1,4.26,0,0,0,0,0,0,0,0,0,0,0
EipwmwToR90iinI5aCQoxQ,Josephine,410,"2008-08-22 00:00:00",1331,55,79,15,3.64,10,1,0,0,0,6,3,19,19,4,12
eIQLLIikPj4tPDPWhcOltg,Joanna,36,"2007-08-27 00:00:00",158,81,60,4,3.95,4,0,0,1,0,0,4,11,11,9,0
EiVs90-w1_6RR-OWYB4rwg,Dan,201,"2011-02-11 00:00:00",1251,1058,1014,18,3.29,63,9,13,1,5,98,163,191,191,60,53
eJ-7Xdj9GnNjvFhub_n3rw,Julia,21,"2016-02-22 00:00:00",2,0,0,2,3.48,1,0,0,0,0,1,0,0,0,0,1
ej5qt3uKRc8EIKmWd2_g1g,C,132,"2012-04-14 00:00:00",13,1,4,1,2.59,0,0,0,0,0,2,3,0,0,0,0
ej9bxWKU1yX60oO_COJvrg,Richmond,67,"2014-01-06 00:00:00",1,0,0,1,4,1,0,0,0,0,1,1,1,1,2,0
EJxzaxBvjv15_Rpn4Mo0IA,Jeremy,53,"2011-04-28 00:00:00",3,0,0,1,3.91,0,0,0,0,0,0,3,0,0,0,0
ek0kDkMgxxsLOmWtUY52Ww,Amanda,64,"2011-10-18 00:00:00",29,11,9,2,4.04,1,0,0,0,0,0,2,1,1,2,1
EK8lYaib-nW6RH1VxapA-g,A,136,"2009-04-25 00:00:00",49,7,2,3,3.36,0,0,0,0,0,0,2,2,2,1,0
EKebCbmk0jU1vG9O2u7hXQ,China,29,"2016-07-24 00:00:00",0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0
ekgXkYUK6umsJFV8OsV5Ig,Jasmine,23,"2012-09-14 00:00:00",15,2,0,1,4.52,0,0,0,0,0,0,0,0,0,0,0
ekh1DbQv8FtHDdw3k5gu2A,Chelsea,24,"2016-11-07 00:00:00",32,10,8,0,4.46,0,0,0,0,0,0,0,1,1,0,0
EkIIFm2zmqloYWXRHbwwqw,Katie,248,"2011-01-20 00:00:00",203,123,134,29,3.98,55,12,3,1,0,34,53,121,121,55,33
eKqnE-38y3aVzgECIzQksg,Meghan,190,"2009-05-21 00:00:00",137,5,5,14,4.3,6,2,0,1,0,19,20,18,18,12,1
eKSgHHWEep2zaypUQI136g,Conny,208,"2006-11-26 00:00:00",4,2,1,8,4.03,2,1,0,0,0,1,2,7,7,0,0
eL8VdX4tyDr5zHWSahbtuQ,Courtney,1059,"2010-04-23 00:00:00",505,55,153,23,3.52,1,3,0,0,1,17,34,9,9,10,1
ELcQDlf69kb-ihJfxZyL0A,Brad,1509,"2009-11-10 00:00:00",852,677,775,53,3.12,99,17,0,6,1,178,234,64,64,21,22
ElHlstlOwu3aSOgJASDiIw,Malcolm,32,"2012-12-17 00:00:00",17,2,1,2,4.28,3,0,0,0,0,3,0,1,1,1,1
elIIOwsvBjOICVWVLZjH8Q,"Dick Harmon",29,"2013-01-31 00:00:00",17,28,26,2,3.9,4,5,0,0,0,24,9,12,12,2,1
ELKqXvurVRLMs5TtWe_IJw,Ginger,113,"2009-10-14 00:00:00",23,6,13,7,4.44,0,0,2,0,0,3,6,1,1,0,0
ElmHffEtqnRwbGwAkiF1cg,ron,82,"2008-10-24 00:00:00",30,13,6,2,3.4,4,1,0,1,0,0,3,5,5,2,0
eLocyu86Ej-C8ati2vofcA,christian,316,"2008-10-14 00:00:00",5,0,0,7,3.05,0,2,2,0,0,13,4,4,4,0,1
elt2mWF7egNtZjRKee_hwA,Matt,90,"2010-07-27 00:00:00",0,1,0,5,3.69,2,1,0,0,0,1,1,3,3,1,0
eLW5_x0-fhymHT5P9yytqQ,Mark,26,"2014-05-02 00:00:00",2,2,2,0,4.81,0,0,0,0,0,0,0,1,1,0,0
ElxoM6w2NxZp6amnFUok8Q,Linda,549,"2008-12-11 00:00:00",68,28,16,45,3.86,80,3,2,15,4,56,93,84,84,37,11
elyFxS3PzzcXWq55jgxuLw,N,122,"2014-07-16 00:00:00",178,75,68,4,2.88,2,1,0,0,0,2,4,0,0,1,0
emFQmSE-Z4mmOiaHFinP-w,Jason,28,"2010-03-24 00:00:00",0,0,0,0,4.18,1,0,0,0,0,0,1,2,2,0,0
